,datetime,id_producto,id_sucursal,unidades_vendidas,precio_producto,venta_total
10882,04/03/2024 01:00,84,5,9,43.46,391.14
10883,26/02/2024 07:00,47,3,14,12.5,175.0
10884,19/03/2024 01:00,111,2,9,9.66,86.94
10885,06/03/2024 00:00,168,3,8,26.7,213.6
10886,19/01/2024 00:00,177,4,17,44.6,758.2
10887,03/02/2024 11:00,43,1,19,34.11,648.09
10888,05/02/2024 16:00,41,1,6,31.03,186.18
10889,17/03/2024 18:00,133,4,6,43.97,263.82
10890,23/01/2024 10:00,97,4,1,21.63,21.63
10891,29/01/2024 18:00,68,5,9,15.56,140.04
10892,29/03/2024 11:00,64,2,17,35.69,606.73
10893,18/03/2024 14:00,18,3,14,38.92,544.88
10894,15/03/2024 14:00,182,4,12,22.32,267.84
10895,29/03/2024 11:00,47,4,3,12.5,37.5
10896,22/01/2024 15:00,38,6,12,24.56,294.72
10897,05/01/2024 21:00,60,4,13,40.88,531.44
10898,08/02/2024 11:00,68,5,15,15.56,233.4
10899,09/01/2024 16:00,180,2,18,48.14,866.52
10900,07/02/2024 19:00,197,3,6,45.09,270.54
10901,30/03/2024 17:00,20,6,9,40.44,363.96
10902,01/03/2024 08:00,113,3,19,35.38,672.22
10903,31/01/2024 04:00,151,3,6,47.0,282.0
10904,07/02/2024 23:00,99,4,11,27.65,304.15
10905,02/03/2024 09:00,29,4,9,7.51,67.59
10906,05/01/2024 20:00,132,2,16,30.97,495.52
10907,01/01/2024 04:00,63,2,12,15.08,180.96
10908,06/03/2024 01:00,164,6,6,13.29,79.74
10909,13/03/2024 16:00,82,2,17,24.33,413.61
10910,17/02/2024 16:00,129,2,18,43.01,774.18
10911,27/02/2024 04:00,40,3,17,49.17,835.89
10912,04/02/2024 00:00,60,6,16,40.88,654.08
10913,04/01/2024 04:00,46,3,10,12.43,124.3
10914,12/01/2024 20:00,160,1,13,41.32,537.16
10915,17/03/2024 01:00,113,1,4,35.38,141.52
10916,12/03/2024 21:00,133,6,9,43.97,395.73
10917,06/02/2024 03:00,171,1,11,36.98,406.78
10918,28/03/2024 00:00,95,2,8,15.39,123.12
10919,08/03/2024 04:00,85,3,16,22.39,358.24
10920,19/03/2024 01:00,168,3,19,26.7,507.3
10921,23/01/2024 12:00,138,4,3,22.37,67.11
10922,05/03/2024 22:00,4,3,12,16.27,195.24
10923,06/03/2024 20:00,151,5,6,47.0,282.0
10924,15/03/2024 23:00,131,3,15,29.0,435.0
10925,11/03/2024 05:00,80,6,18,28.01,504.18
10926,24/01/2024 12:00,132,5,15,30.97,464.55
10927,05/01/2024 00:00,12,3,16,24.54,392.64
10928,22/01/2024 08:00,124,6,7,13.65,95.55
10929,02/03/2024 03:00,92,1,13,27.3,354.9
10930,13/03/2024 15:00,130,6,6,6.49,38.94
10931,28/03/2024 11:00,10,1,2,30.02,60.04
10932,25/02/2024 11:00,194,3,6,41.41,248.46
10933,24/02/2024 12:00,163,6,16,33.67,538.72
10934,26/03/2024 13:00,163,4,15,33.67,505.05
10935,28/03/2024 23:00,35,3,13,17.52,227.76
10936,08/02/2024 21:00,115,6,5,16.47,82.35
10937,01/03/2024 15:00,92,3,3,27.3,81.9
10938,29/03/2024 04:00,135,1,15,44.62,669.3
10939,08/01/2024 23:00,140,4,4,39.52,158.08
10940,26/02/2024 13:00,108,6,17,32.44,551.48
10941,07/02/2024 00:00,59,5,14,29.11,407.54
10942,21/03/2024 01:00,165,4,8,26.5,212.0
10943,09/03/2024 12:00,108,6,10,32.44,324.4
10944,26/02/2024 10:00,169,6,14,43.58,610.12
10945,12/02/2024 08:00,61,1,3,49.3,147.9
10946,03/03/2024 04:00,117,6,19,48.53,922.07
10947,25/02/2024 21:00,137,2,4,42.54,170.16
10948,21/01/2024 23:00,176,4,16,38.18,610.88
10949,19/03/2024 06:00,160,1,4,41.32,165.28
10950,11/02/2024 15:00,64,3,7,35.69,249.83
10951,14/02/2024 16:00,184,3,11,14.59,160.49
10952,06/03/2024 15:00,85,2,10,22.39,223.9
10953,26/03/2024 06:00,178,1,9,5.4,48.6
10954,10/02/2024 11:00,24,1,2,48.39,96.78
10955,25/01/2024 04:00,94,4,17,39.41,669.97
10956,09/01/2024 22:00,34,3,3,46.93,140.79
10957,03/02/2024 00:00,198,2,17,38.55,655.35
10958,12/03/2024 20:00,121,4,2,36.19,72.38
10959,28/01/2024 16:00,118,6,15,47.75,716.25
10960,15/03/2024 04:00,118,4,6,47.75,286.5
10961,05/01/2024 14:00,16,6,11,23.36,256.96
10962,29/02/2024 15:00,160,5,14,41.32,578.48
10963,16/01/2024 12:00,48,4,3,19.86,59.58
10964,18/03/2024 17:00,23,2,19,48.48,921.12
10965,09/03/2024 16:00,36,5,10,9.42,94.2
10966,25/02/2024 12:00,25,3,5,7.56,37.8
10967,10/03/2024 21:00,139,1,6,23.73,142.38
10968,14/01/2024 14:00,5,1,10,11.16,111.6
10969,15/03/2024 20:00,123,6,1,18.99,18.99
10970,19/02/2024 03:00,18,6,4,38.92,155.68
10971,11/01/2024 23:00,138,2,7,22.37,156.59
10972,30/03/2024 13:00,146,6,14,40.18,562.52
10973,27/02/2024 10:00,168,4,18,26.7,480.6
10974,22/01/2024 21:00,25,4,2,7.56,15.12
10975,05/03/2024 11:00,114,5,9,10.17,91.53
10976,29/02/2024 10:00,108,3,3,32.44,97.32
10977,20/01/2024 02:00,112,6,6,36.07,216.42
10978,07/03/2024 09:00,106,1,3,45.41,136.23
10979,26/02/2024 18:00,186,1,10,8.87,88.7
10980,25/01/2024 07:00,93,5,4,9.41,37.64
10981,29/02/2024 05:00,139,5,4,23.73,94.92
10982,19/02/2024 14:00,10,6,13,30.02,390.26
10983,16/01/2024 13:00,158,1,5,12.76,63.8
10984,26/03/2024 12:00,156,4,16,20.16,322.56
10985,22/02/2024 21:00,8,2,9,8.83,79.47
10986,16/01/2024 15:00,74,5,14,12.92,180.88
10987,09/02/2024 23:00,18,6,14,38.92,544.88
10988,30/03/2024 20:00,174,5,10,31.37,313.7
10989,18/01/2024 01:00,130,2,14,6.49,90.86
10990,15/03/2024 08:00,137,1,15,42.54,638.1
10991,14/03/2024 02:00,130,6,3,6.49,19.47
10992,29/02/2024 04:00,195,6,1,12.33,12.33
10993,24/01/2024 00:00,44,1,18,26.6,478.8
10994,16/02/2024 11:00,111,1,18,9.66,173.88
10995,11/01/2024 01:00,33,5,18,15.75,283.5
10996,08/02/2024 16:00,199,4,8,27.61,220.88
10997,05/02/2024 18:00,107,5,10,14.29,142.9
10998,12/01/2024 23:00,189,1,12,18.82,225.84
10999,09/03/2024 01:00,138,6,4,22.37,89.48
11000,19/01/2024 21:00,158,5,14,12.76,178.64
11001,29/03/2024 21:00,170,4,12,23.39,280.68
11002,24/02/2024 06:00,9,1,7,22.66,158.62
11003,14/01/2024 08:00,101,5,9,29.03,261.27
11004,15/03/2024 22:00,129,6,17,43.01,731.17
11005,08/03/2024 01:00,45,1,5,12.19,60.95
11006,25/01/2024 10:00,188,3,16,48.08,769.28
11007,09/01/2024 23:00,51,2,19,41.37,786.03
11008,03/03/2024 07:00,120,3,18,38.52,693.36
11009,17/03/2024 12:00,121,6,7,36.19,253.33
11010,11/02/2024 18:00,194,2,12,41.41,496.92
11011,12/02/2024 11:00,160,4,2,41.32,82.64
11012,07/01/2024 13:00,45,6,13,12.19,158.47
11013,17/01/2024 16:00,53,5,8,40.96,327.68
11014,20/03/2024 23:00,11,5,2,38.17,76.34
11015,17/02/2024 23:00,197,5,12,45.09,541.08
11016,23/01/2024 00:00,97,3,14,21.63,302.82
11017,24/01/2024 16:00,10,3,18,30.02,540.36
11018,02/02/2024 01:00,133,2,17,43.97,747.49
11019,17/03/2024 07:00,86,5,6,8.37,50.22
11020,14/03/2024 08:00,34,5,11,46.93,516.23
11021,06/03/2024 01:00,174,3,8,31.37,250.96
11022,26/03/2024 10:00,89,6,19,45.14,857.66
11023,20/01/2024 14:00,7,3,19,44.48,845.12
11024,06/03/2024 08:00,47,2,11,12.5,137.5
11025,27/02/2024 15:00,125,6,13,28.47,370.11
11026,19/03/2024 23:00,190,6,19,19.54,371.26
11027,01/02/2024 17:00,82,3,19,24.33,462.27
11028,08/01/2024 21:00,152,6,19,9.87,187.53
11029,16/02/2024 08:00,26,5,17,44.75,760.75
11030,06/01/2024 23:00,90,4,6,39.4,236.4
11031,05/01/2024 02:00,133,3,5,43.97,219.85
11032,10/03/2024 07:00,108,1,6,32.44,194.64
11033,10/03/2024 19:00,20,6,13,40.44,525.72
11034,18/03/2024 19:00,138,3,14,22.37,313.18
11035,11/02/2024 01:00,47,5,9,12.5,112.5
11036,07/01/2024 13:00,73,6,15,41.28,619.2
11037,15/03/2024 15:00,28,2,17,11.75,199.75
11038,20/03/2024 13:00,182,1,12,22.32,267.84
11039,12/02/2024 20:00,116,2,13,45.0,585.0
11040,04/02/2024 16:00,78,3,15,7.01,105.15
11041,20/03/2024 06:00,73,3,5,41.28,206.4
11042,18/02/2024 23:00,144,6,3,27.61,82.83
11043,23/03/2024 09:00,100,1,16,39.91,638.56
11044,15/02/2024 20:00,143,5,1,24.46,24.46
11045,29/02/2024 05:00,98,1,15,42.93,643.95
11046,01/02/2024 19:00,128,5,4,48.33,193.32
11047,02/02/2024 02:00,77,5,15,29.35,440.25
11048,10/03/2024 22:00,155,6,7,11.46,80.22
11049,28/03/2024 13:00,75,6,13,23.32,303.16
11050,02/03/2024 15:00,2,6,9,28.76,258.84
11051,14/02/2024 05:00,157,3,1,25.77,25.77
11052,11/03/2024 12:00,190,2,17,19.54,332.18
11053,14/01/2024 21:00,123,2,4,18.99,75.96
11054,04/01/2024 16:00,18,1,11,38.92,428.12
11055,13/03/2024 12:00,121,6,4,36.19,144.76
11056,25/03/2024 21:00,170,3,7,23.39,163.73
11057,24/01/2024 14:00,168,5,6,26.7,160.2
11058,06/01/2024 09:00,94,4,10,39.41,394.1
11059,26/01/2024 22:00,99,5,7,27.65,193.55
11060,25/03/2024 06:00,154,6,19,13.2,250.8
11061,11/03/2024 11:00,125,5,9,28.47,256.23
11062,16/02/2024 18:00,1,6,14,12.57,175.98
11063,15/01/2024 18:00,1,3,8,12.57,100.56
11064,01/02/2024 09:00,7,1,12,44.48,533.76
11065,17/02/2024 11:00,152,2,10,9.87,98.7
11066,13/03/2024 00:00,92,3,19,27.3,518.7
11067,21/02/2024 00:00,78,4,17,7.01,119.17
11068,04/02/2024 06:00,94,6,10,39.41,394.1
11069,23/02/2024 02:00,137,2,2,42.54,85.08
11070,07/01/2024 07:00,173,2,3,31.1,93.3
11071,17/03/2024 04:00,44,1,12,26.6,319.2
11072,20/01/2024 08:00,108,5,7,32.44,227.08
11073,30/01/2024 18:00,143,3,6,24.46,146.76
11074,18/03/2024 11:00,73,2,11,41.28,454.08
11075,08/03/2024 17:00,30,2,5,16.07,80.35
11076,18/01/2024 02:00,51,1,14,41.37,579.18
11077,12/03/2024 21:00,78,5,9,7.01,63.09
11078,25/02/2024 12:00,2,3,1,28.76,28.76
11079,13/02/2024 03:00,58,2,1,24.73,24.73
11080,23/03/2024 01:00,33,5,4,15.75,63.0
11081,13/01/2024 01:00,172,6,13,24.98,324.74
11082,04/02/2024 08:00,130,3,5,6.49,32.45
11083,13/01/2024 22:00,98,1,11,42.93,472.23
11084,28/02/2024 09:00,100,6,9,39.91,359.19
11085,22/03/2024 21:00,154,4,13,13.2,171.6
11086,14/02/2024 01:00,69,3,7,13.84,96.88
11087,05/02/2024 04:00,145,5,8,10.82,86.56
11088,23/02/2024 23:00,152,5,4,9.87,39.48
11089,25/02/2024 23:00,102,4,10,5.44,54.4
11090,13/03/2024 07:00,113,3,14,35.38,495.32
11091,06/01/2024 05:00,150,6,15,27.78,416.7
11092,13/01/2024 14:00,163,3,16,33.67,538.72
11093,03/03/2024 22:00,62,6,6,21.69,130.14
11094,25/03/2024 20:00,34,1,8,46.93,375.44
11095,06/03/2024 15:00,190,4,15,19.54,293.1
11096,04/03/2024 01:00,107,5,10,14.29,142.9
11097,19/03/2024 23:00,113,2,11,35.38,389.18
11098,28/03/2024 12:00,36,3,12,9.42,113.04
11099,17/01/2024 11:00,105,5,2,40.5,81.0
11100,21/01/2024 07:00,194,3,8,41.41,331.28
11101,16/03/2024 01:00,27,2,12,41.84,502.08
11102,05/01/2024 09:00,139,2,18,23.73,427.14
11103,02/02/2024 05:00,189,4,11,18.82,207.02
11104,19/03/2024 11:00,167,6,5,9.44,47.2
11105,23/01/2024 15:00,25,2,11,7.56,83.16
11106,21/01/2024 07:00,85,6,14,22.39,313.46
11107,04/03/2024 18:00,174,3,12,31.37,376.44
11108,17/01/2024 21:00,199,6,5,27.61,138.05
11109,14/01/2024 17:00,34,2,18,46.93,844.74
11110,05/01/2024 10:00,111,5,12,9.66,115.92
11111,19/03/2024 05:00,132,4,6,30.97,185.82
11112,28/01/2024 11:00,72,1,6,41.41,248.46
11113,03/03/2024 06:00,119,2,1,47.16,47.16
11114,08/01/2024 22:00,24,6,1,48.39,48.39
11115,10/02/2024 09:00,13,3,8,48.12,384.96
11116,14/03/2024 01:00,40,6,7,49.17,344.19
11117,10/01/2024 02:00,13,6,15,48.12,721.8
11118,14/03/2024 02:00,161,2,2,39.7,79.4
11119,30/01/2024 18:00,42,4,10,38.36,383.6
11120,08/03/2024 08:00,20,6,7,40.44,283.08
11121,13/01/2024 03:00,96,1,17,41.18,700.06
11122,29/01/2024 08:00,67,3,9,8.2,73.8
11123,03/03/2024 10:00,27,2,18,41.84,753.12
11124,11/01/2024 22:00,106,2,10,45.41,454.1
11125,26/01/2024 05:00,119,3,5,47.16,235.8
11126,28/03/2024 03:00,10,1,18,30.02,540.36
11127,15/01/2024 05:00,16,4,18,23.36,420.48
11128,03/02/2024 10:00,37,6,19,16.49,313.31
11129,02/03/2024 23:00,14,5,10,39.8,398.0
11130,07/01/2024 04:00,53,4,3,40.96,122.88
11131,28/01/2024 16:00,85,6,10,22.39,223.9
11132,05/01/2024 11:00,132,3,9,30.97,278.73
11133,28/02/2024 16:00,20,6,16,40.44,647.04
11134,24/01/2024 01:00,107,6,11,14.29,157.19
11135,17/01/2024 22:00,135,4,11,44.62,490.82
11136,03/03/2024 11:00,153,6,16,31.84,509.44
11137,12/02/2024 20:00,96,1,7,41.18,288.26
11138,08/03/2024 07:00,42,6,2,38.36,76.72
11139,20/03/2024 00:00,19,1,8,6.37,50.96
11140,14/02/2024 05:00,101,4,8,29.03,232.24
11141,24/01/2024 06:00,181,5,14,39.78,556.92
11142,16/01/2024 15:00,51,1,4,41.37,165.48
11143,29/02/2024 17:00,32,6,15,22.61,339.15
11144,29/02/2024 17:00,31,6,12,36.99,443.88
11145,23/01/2024 22:00,117,1,8,48.53,388.24
11146,29/03/2024 12:00,137,2,14,42.54,595.56
11147,18/01/2024 13:00,181,3,6,39.78,238.68
11148,31/01/2024 19:00,195,5,17,12.33,209.61
11149,21/01/2024 08:00,1,4,3,12.57,37.71
11150,20/01/2024 11:00,140,3,17,39.52,671.84
11151,02/01/2024 14:00,59,6,13,29.11,378.43
11152,07/02/2024 09:00,117,3,16,48.53,776.48
11153,05/01/2024 17:00,107,2,7,14.29,100.03
11154,02/03/2024 04:00,177,4,16,44.6,713.6
11155,25/02/2024 19:00,56,2,17,42.76,726.92
11156,24/02/2024 18:00,65,1,13,43.76,568.88
11157,07/02/2024 18:00,51,4,4,41.37,165.48
11158,02/03/2024 16:00,70,3,13,10.27,133.51
11159,06/02/2024 17:00,107,1,11,14.29,157.19
11160,21/01/2024 11:00,120,4,8,38.52,308.16
11161,05/03/2024 08:00,197,4,5,45.09,225.45
11162,22/02/2024 16:00,126,6,17,26.75,454.75
11163,08/02/2024 20:00,186,5,6,8.87,53.22
11164,09/02/2024 14:00,89,6,2,45.14,90.28
11165,23/01/2024 16:00,10,5,3,30.02,90.06
11166,14/02/2024 06:00,183,4,16,49.72,795.52
11167,26/01/2024 22:00,87,4,10,33.11,331.1
11168,08/02/2024 10:00,54,5,18,19.97,359.46
11169,06/02/2024 12:00,196,6,2,44.61,89.22
11170,16/01/2024 20:00,96,4,12,41.18,494.16
11171,13/03/2024 06:00,133,4,16,43.97,703.52
11172,20/01/2024 01:00,67,2,6,8.2,49.2
11173,14/01/2024 23:00,93,1,14,9.41,131.74
11174,07/02/2024 03:00,147,4,13,25.1,326.3
11175,11/02/2024 18:00,80,4,6,28.01,168.06
11176,07/03/2024 01:00,130,4,13,6.49,84.37
11177,04/01/2024 01:00,53,2,16,40.96,655.36
11178,01/01/2024 17:00,26,3,10,44.75,447.5
11179,01/01/2024 18:00,145,5,8,10.82,86.56
11180,02/01/2024 23:00,142,3,11,45.45,499.95
11181,28/02/2024 18:00,166,1,18,13.19,237.42
11182,27/02/2024 10:00,179,1,13,13.33,173.29
11183,23/01/2024 05:00,145,2,13,10.82,140.66
11184,30/03/2024 21:00,35,5,14,17.52,245.28
11185,19/03/2024 10:00,134,2,18,39.38,708.84
11186,29/03/2024 21:00,69,3,10,13.84,138.4
11187,20/02/2024 22:00,32,2,11,22.61,248.71
11188,28/02/2024 08:00,62,5,4,21.69,86.76
11189,07/02/2024 06:00,145,2,3,10.82,32.46
11190,19/01/2024 20:00,135,6,3,44.62,133.86
11191,28/01/2024 14:00,157,4,13,25.77,335.01
11192,09/03/2024 20:00,194,1,18,41.41,745.38
11193,13/02/2024 21:00,171,2,2,36.98,73.96
11194,13/01/2024 22:00,96,2,18,41.18,741.24
11195,14/01/2024 13:00,152,4,9,9.87,88.83
11196,07/02/2024 01:00,61,3,17,49.3,838.1
11197,15/01/2024 14:00,148,1,7,19.7,137.9
11198,26/02/2024 05:00,124,1,11,13.65,150.15
11199,25/01/2024 10:00,64,5,7,35.69,249.83
11200,05/01/2024 01:00,13,2,18,48.12,866.16
11201,30/03/2024 15:00,164,3,12,13.29,159.48
11202,25/01/2024 04:00,42,5,9,38.36,345.24
11203,28/03/2024 14:00,195,2,8,12.33,98.64
11204,24/03/2024 16:00,70,5,17,10.27,174.59
11205,30/01/2024 07:00,166,6,12,13.19,158.28
11206,02/03/2024 00:00,189,2,13,18.82,244.66
11207,15/01/2024 17:00,138,5,19,22.37,425.03
11208,16/02/2024 07:00,81,4,14,30.14,421.96
11209,13/01/2024 02:00,50,5,15,48.88,733.2
11210,21/02/2024 10:00,87,5,14,33.11,463.54
11211,25/02/2024 10:00,121,3,13,36.19,470.47
11212,06/03/2024 22:00,14,6,9,39.8,358.2
11213,26/01/2024 11:00,198,1,12,38.55,462.6
11214,19/02/2024 05:00,14,3,9,39.8,358.2
11215,04/02/2024 11:00,14,2,13,39.8,517.4
11216,20/01/2024 12:00,121,4,12,36.19,434.28
11217,28/03/2024 00:00,64,3,12,35.69,428.28
11218,12/01/2024 05:00,113,2,19,35.38,672.22
11219,18/02/2024 03:00,158,2,17,12.76,216.92
11220,29/01/2024 20:00,21,1,5,25.27,126.35
11221,23/03/2024 20:00,6,2,13,18.54,241.02
11222,06/01/2024 18:00,42,6,16,38.36,613.76
11223,07/03/2024 06:00,102,1,19,5.44,103.36
11224,08/01/2024 02:00,91,1,8,5.72,45.76
11225,06/02/2024 17:00,7,4,12,44.48,533.76
11226,28/01/2024 02:00,30,3,19,16.07,305.33
11227,11/01/2024 19:00,11,5,8,38.17,305.36
11228,01/02/2024 02:00,200,2,4,43.58,174.32
11229,17/01/2024 01:00,123,5,9,18.99,170.91
11230,09/03/2024 00:00,122,5,11,14.02,154.22
11231,11/01/2024 16:00,140,6,5,39.52,197.6
11232,12/01/2024 22:00,67,3,18,8.2,147.6
11233,02/03/2024 00:00,84,2,5,43.46,217.3
11234,21/01/2024 21:00,51,1,19,41.37,786.03
11235,22/02/2024 07:00,141,4,11,27.72,304.92
11236,07/02/2024 23:00,80,6,5,28.01,140.05
11237,24/02/2024 16:00,70,4,7,10.27,71.89
11238,05/02/2024 07:00,146,5,17,40.18,683.06
11239,25/03/2024 11:00,150,3,6,27.78,166.68
11240,21/01/2024 05:00,101,6,16,29.03,464.48
11241,04/02/2024 09:00,92,6,11,27.3,300.3
11242,26/01/2024 17:00,160,3,2,41.32,82.64
11243,15/01/2024 09:00,82,6,12,24.33,291.96
11244,29/03/2024 11:00,124,6,15,13.65,204.75
11245,25/01/2024 11:00,126,2,1,26.75,26.75
11246,21/01/2024 09:00,78,5,7,7.01,49.07
11247,29/03/2024 10:00,149,1,16,36.9,590.4
11248,30/03/2024 17:00,77,2,5,29.35,146.75
11249,05/01/2024 22:00,121,4,5,36.19,180.95
11250,02/02/2024 20:00,52,3,8,16.96,135.68
11251,20/02/2024 02:00,123,3,10,18.99,189.9
11252,04/03/2024 06:00,105,4,14,40.5,567.0
11253,28/02/2024 10:00,54,2,14,19.97,279.58
11254,26/03/2024 04:00,1,6,5,12.57,62.85
11255,30/01/2024 18:00,137,3,10,42.54,425.4
11256,09/02/2024 21:00,197,6,9,45.09,405.81
11257,18/03/2024 22:00,140,2,2,39.52,79.04
11258,01/01/2024 03:00,152,6,15,9.87,148.05
11259,14/01/2024 01:00,9,2,2,22.66,45.32
11260,06/01/2024 19:00,73,5,5,41.28,206.4
11261,23/01/2024 05:00,191,3,16,37.99,607.84
11262,29/01/2024 23:00,49,2,10,45.69,456.9
11263,09/03/2024 07:00,183,6,11,49.72,546.92
11264,24/03/2024 06:00,10,6,16,30.02,480.32
11265,07/02/2024 06:00,191,6,4,37.99,151.96
11266,31/01/2024 07:00,99,6,17,27.65,470.05
11267,02/01/2024 11:00,186,4,17,8.87,150.79
11268,29/01/2024 05:00,102,2,5,5.44,27.2
11269,23/01/2024 05:00,95,3,19,15.39,292.41
11270,21/01/2024 01:00,106,2,1,45.41,45.41
11271,31/01/2024 10:00,109,6,9,15.15,136.35
11272,15/02/2024 00:00,40,1,17,49.17,835.89
11273,05/01/2024 10:00,80,2,17,28.01,476.17
11274,01/02/2024 01:00,3,2,12,43.83,525.96
11275,14/01/2024 21:00,164,6,16,13.29,212.64
11276,18/02/2024 13:00,77,4,17,29.35,498.95
11277,24/03/2024 05:00,200,2,4,43.58,174.32
11278,30/01/2024 05:00,7,5,14,44.48,622.72
11279,20/01/2024 01:00,117,3,12,48.53,582.36
11280,24/02/2024 03:00,108,5,1,32.44,32.44
11281,23/03/2024 12:00,147,6,19,25.1,476.9
11282,04/02/2024 03:00,12,5,4,24.54,98.16
11283,25/02/2024 00:00,113,3,15,35.38,530.7
11284,30/01/2024 23:00,89,3,16,45.14,722.24
11285,27/01/2024 16:00,23,1,19,48.48,921.12
11286,04/01/2024 23:00,16,1,14,23.36,327.04
11287,01/03/2024 17:00,41,1,15,31.03,465.45
11288,11/02/2024 12:00,159,3,2,40.44,80.88
11289,30/03/2024 23:00,1,5,13,12.57,163.41
11290,03/02/2024 22:00,14,6,16,39.8,636.8
11291,12/02/2024 08:00,83,3,18,31.63,569.34
11292,11/03/2024 03:00,188,4,8,48.08,384.64
11293,26/03/2024 05:00,194,4,15,41.41,621.15
11294,23/02/2024 04:00,193,5,10,22.67,226.7
11295,20/03/2024 05:00,98,1,14,42.93,601.02
11296,24/03/2024 13:00,92,4,2,27.3,54.6
11297,30/01/2024 11:00,102,3,3,5.44,16.32
11298,15/01/2024 00:00,41,5,2,31.03,62.06
11299,12/01/2024 18:00,138,2,9,22.37,201.33
11300,01/03/2024 15:00,12,3,17,24.54,417.18
11301,07/03/2024 02:00,140,2,11,39.52,434.72
11302,22/03/2024 16:00,41,3,17,31.03,527.51
11303,18/01/2024 09:00,189,2,2,18.82,37.64
11304,26/02/2024 07:00,81,1,5,30.14,150.7
11305,23/03/2024 16:00,153,1,17,31.84,541.28
11306,28/02/2024 04:00,8,6,9,8.83,79.47
11307,24/02/2024 20:00,75,1,12,23.32,279.84
11308,08/03/2024 20:00,173,3,7,31.1,217.7
11309,11/02/2024 03:00,198,6,6,38.55,231.3
11310,22/02/2024 01:00,125,5,12,28.47,341.64
11311,21/03/2024 05:00,4,3,1,16.27,16.27
11312,17/03/2024 13:00,35,4,19,17.52,332.88
11313,03/01/2024 15:00,153,2,17,31.84,541.28
11314,20/01/2024 22:00,27,2,1,41.84,41.84
11315,10/01/2024 05:00,58,1,4,24.73,98.92
11316,10/02/2024 03:00,55,1,7,6.32,44.24
11317,11/02/2024 21:00,50,3,8,48.88,391.04
11318,24/03/2024 19:00,106,5,10,45.41,454.1
11319,13/03/2024 12:00,77,3,15,29.35,440.25
11320,17/03/2024 16:00,92,5,17,27.3,464.1
11321,17/03/2024 22:00,48,6,7,19.86,139.02
11322,17/03/2024 21:00,75,6,14,23.32,326.48
11323,25/03/2024 19:00,27,3,12,41.84,502.08
11324,02/02/2024 11:00,137,4,10,42.54,425.4
11325,09/01/2024 09:00,160,5,13,41.32,537.16
11326,13/02/2024 06:00,138,1,11,22.37,246.07
11327,11/03/2024 10:00,155,4,2,11.46,22.92
11328,24/01/2024 07:00,2,3,9,28.76,258.84
11329,14/03/2024 01:00,102,1,14,5.44,76.16
11330,19/01/2024 16:00,166,6,3,13.19,39.57
11331,09/03/2024 00:00,121,2,5,36.19,180.95
11332,20/03/2024 06:00,88,3,8,39.83,318.64
11333,21/02/2024 10:00,28,4,16,11.75,188.0
11334,11/03/2024 01:00,92,1,5,27.3,136.5
11335,15/03/2024 13:00,133,5,6,43.97,263.82
11336,06/01/2024 09:00,69,2,6,13.84,83.04
11337,06/02/2024 00:00,107,2,5,14.29,71.45
11338,17/01/2024 16:00,92,6,14,27.3,382.2
11339,26/03/2024 21:00,193,4,9,22.67,204.03
11340,30/01/2024 08:00,126,2,4,26.75,107.0
11341,29/02/2024 20:00,52,2,18,16.96,305.28
11342,22/01/2024 08:00,191,1,4,37.99,151.96
11343,18/02/2024 00:00,30,6,4,16.07,64.28
11344,07/01/2024 19:00,7,1,9,44.48,400.32
11345,22/03/2024 06:00,192,5,16,48.28,772.48
11346,23/01/2024 13:00,113,3,8,35.38,283.04
11347,21/01/2024 11:00,105,1,6,40.5,243.0
11348,15/02/2024 19:00,98,3,1,42.93,42.93
11349,27/01/2024 13:00,1,1,6,12.57,75.42
11350,12/02/2024 10:00,198,3,11,38.55,424.05
11351,04/03/2024 08:00,9,1,4,22.66,90.64
11352,26/01/2024 15:00,56,1,12,42.76,513.12
11353,05/01/2024 16:00,14,3,5,39.8,199.0
11354,27/02/2024 13:00,148,3,6,19.7,118.2
11355,07/01/2024 17:00,5,2,1,11.16,11.16
11356,12/01/2024 05:00,48,5,10,19.86,198.6
11357,22/01/2024 01:00,160,1,12,41.32,495.84
11358,21/03/2024 16:00,166,6,1,13.19,13.19
11359,22/02/2024 12:00,8,4,10,8.83,88.3
11360,02/02/2024 03:00,175,5,16,46.03,736.48
11361,16/03/2024 16:00,50,5,11,48.88,537.68
11362,20/03/2024 18:00,178,3,8,5.4,43.2
11363,13/01/2024 18:00,80,2,4,28.01,112.04
11364,19/03/2024 05:00,183,6,18,49.72,894.96
11365,17/01/2024 13:00,92,5,14,27.3,382.2
11366,16/03/2024 16:00,165,6,19,26.5,503.5
11367,13/02/2024 07:00,53,6,16,40.96,655.36
11368,29/02/2024 12:00,76,5,3,20.63,61.89
11369,09/02/2024 06:00,33,6,2,15.75,31.5
11370,10/03/2024 18:00,128,5,6,48.33,289.98
11371,29/02/2024 16:00,15,2,10,17.16,171.6
11372,23/02/2024 06:00,193,4,9,22.67,204.03
11373,01/01/2024 17:00,99,2,12,27.65,331.8
11374,18/03/2024 10:00,180,4,19,48.14,914.66
11375,20/03/2024 03:00,115,1,18,16.47,296.46
11376,03/01/2024 21:00,43,4,9,34.11,306.99
11377,05/01/2024 16:00,153,4,11,31.84,350.24
11378,05/02/2024 04:00,69,2,11,13.84,152.24
11379,14/02/2024 00:00,3,4,19,43.83,832.77
