id_venta,datetime,id_producto,id_sucursal,unidades_vendidas
11279,20/02/2024 08:00,178,,3
11280,29/02/2024 05:00,98,1,15
11281,01/02/2024 19:00,128,5,4
11282,02/02/2024 02:00,77,5,15
11283,16/03/2024 21:00,,6,18
11284,10/03/2024 22:00,155,6,7
11285,28/03/2024 13:00,75,6,13
11286,02/03/2024 15:00,2,6,9
11287,14/02/2024 05:00,157,3,1
11288,11/03/2024 12:00,190,2,17
11289,14/01/2024 21:00,123,2,4
11290,04/01/2024 16:00,18,1,11
11291,13/03/2024 12:00,121,6,4
11292,25/03/2024 21:00,170,3,7
11293,24/01/2024 14:00,168,5,6
11294,06/01/2024 09:00,94,4,10
11295,26/01/2024 22:00,99,5,7
11296,25/03/2024 06:00,154,6,19
11297,11/03/2024 11:00,125,5,9
11298,16/02/2024 18:00,1,6,14
11299,15/01/2024 18:00,1,3,8
11300,01/02/2024 09:00,7,1,12
11301,17/02/2024 11:00,152,2,10
11302,13/03/2024 00:00,92,3,19
11303,21/02/2024 00:00,78,4,17
11304,04/02/2024 06:00,94,6,10
11305,23/02/2024 02:00,137,2,2
11306,07/01/2024 07:00,173,2,3
11307,17/03/2024 04:00,44,1,12
11308,20/01/2024 08:00,108,5,7
11309,30/01/2024 18:00,143,3,6
11310,18/03/2024 11:00,73,2,11
11311,08/03/2024 17:00,30,2,5
11312,18/01/2024 02:00,51,1,14
11313,12/03/2024 21:00,78,5,9
11314,25/02/2024 12:00,2,3,1
11315,13/02/2024 03:00,58,2,1
11316,23/03/2024 01:00,33,5,4
11317,13/01/2024 01:00,172,6,13
11318,04/01/2024 12:00,8,,6
11319,04/02/2024 08:00,130,3,5
11320,13/01/2024 22:00,98,1,11
11321,28/02/2024 09:00,100,6,9
11322,22/03/2024 21:00,154,4,13
11323,14/02/2024 01:00,69,3,7
11324,05/02/2024 04:00,145,5,8
11325,23/02/2024 23:00,152,5,4
11326,25/02/2024 23:00,102,4,10
11327,13/03/2024 07:00,113,3,14
11328,06/01/2024 05:00,150,6,15
11329,13/01/2024 14:00,163,3,16
11330,03/03/2024 22:00,62,6,6
11331,25/03/2024 20:00,34,1,8
11332,06/03/2024 15:00,190,4,15
11333,04/03/2024 01:00,107,5,10
11334,19/03/2024 23:00,113,2,11
11335,28/03/2024 12:00,36,3,12
11336,17/01/2024 11:00,105,5,2
11337,21/01/2024 07:00,194,3,8
11338,16/03/2024 01:00,27,2,12
11339,05/01/2024 09:00,139,2,18
11340,02/02/2024 05:00,189,4,11
11341,19/03/2024 11:00,167,6,5
11342,23/01/2024 15:00,25,2,11
11343,21/01/2024 07:00,85,6,14
11344,04/03/2024 18:00,174,3,12
11345,23/01/2024 11:00,30,,9
11346,17/01/2024 21:00,199,6,5
11347,14/01/2024 17:00,34,2,18
11348,05/01/2024 10:00,111,5,12
11349,19/03/2024 05:00,132,4,6
11350,28/01/2024 11:00,72,1,6
11351,03/03/2024 06:00,119,2,1
11352,08/01/2024 22:00,24,6,1
11353,10/02/2024 09:00,13,3,8
11354,14/03/2024 01:00,40,6,7
11355,10/01/2024 02:00,13,6,15
11356,14/03/2024 02:00,161,2,2
11357,30/01/2024 18:00,42,4,10
11358,08/03/2024 08:00,20,6,7
11359,13/01/2024 03:00,96,1,17
11360,29/01/2024 08:00,67,3,9
11361,03/03/2024 10:00,27,2,18
11362,11/01/2024 22:00,106,2,10
11363,26/01/2024 05:00,119,3,5
11364,28/03/2024 03:00,10,1,18
11365,15/01/2024 05:00,16,4,18
11366,03/02/2024 10:00,37,6,19
11367,02/03/2024 23:00,14,5,10
11368,07/01/2024 04:00,53,4,3
11369,28/01/2024 16:00,85,6,10
11370,05/01/2024 11:00,132,3,9
11371,28/02/2024 16:00,20,6,16
11372,24/01/2024 01:00,107,6,11
11373,17/01/2024 22:00,135,4,11
11374,03/03/2024 11:00,153,6,16
11375,12/02/2024 20:00,96,1,7
11376,08/03/2024 07:00,42,6,2
11377,20/03/2024 00:00,19,1,8
11378,14/02/2024 05:00,101,4,8
11379,24/01/2024 06:00,181,5,14
11380,16/01/2024 15:00,51,1,4
11381,29/02/2024 17:00,32,6,15
11382,29/02/2024 17:00,31,6,12
11383,23/01/2024 22:00,117,1,8
11384,29/03/2024 12:00,137,2,14
11385,18/01/2024 13:00,181,3,6
11386,31/01/2024 19:00,195,5,17
11387,21/01/2024 08:00,1,4,3
11388,20/01/2024 11:00,140,3,17
11389,02/01/2024 14:00,59,6,13
11390,07/02/2024 09:00,117,3,16
11391,05/01/2024 17:00,107,2,7
11392,02/03/2024 04:00,177,4,16
11393,25/02/2024 19:00,56,2,17
11394,24/02/2024 18:00,65,1,13
11395,07/02/2024 18:00,51,4,4
11396,02/03/2024 16:00,70,3,13
11397,06/02/2024 17:00,107,1,11
11398,21/01/2024 11:00,120,4,8
11399,05/03/2024 08:00,197,4,5
11400,22/02/2024 16:00,126,6,17
11401,08/02/2024 20:00,186,5,6
11402,09/02/2024 14:00,89,6,2
11403,23/01/2024 16:00,10,5,3
11404,14/02/2024 06:00,183,4,16
11405,26/01/2024 22:00,87,4,10
11406,08/02/2024 10:00,54,5,18
11407,06/02/2024 12:00,196,6,2
11408,16/01/2024 20:00,96,4,12
11409,13/03/2024 06:00,133,4,16
11410,20/01/2024 01:00,67,2,6
11411,14/01/2024 23:00,93,1,14
11412,07/02/2024 03:00,147,4,13
11413,11/02/2024 18:00,80,4,6
11414,07/03/2024 01:00,130,4,13
11415,04/01/2024 01:00,53,2,16
11416,01/01/2024 17:00,26,3,10
11417,01/01/2024 18:00,145,5,8
11418,02/01/2024 23:00,142,3,11
11419,28/02/2024 18:00,166,1,18
11420,27/02/2024 10:00,179,1,13
11421,23/01/2024 05:00,145,2,13
11422,30/03/2024 21:00,35,5,14
11423,19/03/2024 10:00,134,2,18
11424,29/03/2024 21:00,69,3,10
11425,20/02/2024 22:00,32,2,11
11426,28/02/2024 08:00,62,5,4
11427,07/02/2024 06:00,145,2,3
11428,19/01/2024 20:00,135,6,3
11429,28/01/2024 14:00,157,4,13
11430,09/03/2024 20:00,194,1,18
11431,13/02/2024 21:00,171,2,2
11432,13/01/2024 22:00,96,2,18
11433,14/01/2024 13:00,152,4,9
11434,07/02/2024 01:00,61,3,17
11435,15/01/2024 14:00,148,1,7
11436,26/02/2024 05:00,124,1,11
11437,25/01/2024 10:00,64,5,7
11438,05/01/2024 01:00,13,2,18
11439,30/03/2024 15:00,164,3,12
11440,25/01/2024 04:00,42,5,9
11441,28/03/2024 14:00,195,2,8
11442,24/03/2024 16:00,70,5,17
11443,30/01/2024 07:00,166,6,12
11444,02/03/2024 00:00,189,2,13
11445,15/01/2024 17:00,138,5,19
11446,16/02/2024 07:00,81,4,14
11447,13/01/2024 02:00,50,5,15
11448,21/02/2024 10:00,87,5,14
11449,25/02/2024 10:00,121,3,13
11450,06/03/2024 22:00,14,6,9
11451,26/01/2024 11:00,198,1,12
11452,19/02/2024 05:00,14,3,9
11453,04/02/2024 11:00,14,2,13
11454,20/01/2024 12:00,121,4,12
11455,28/03/2024 00:00,64,3,12
11456,12/01/2024 05:00,113,2,19
11457,18/02/2024 03:00,158,2,17
11458,08/01/2024 19:00,84,,2
11459,29/01/2024 20:00,21,1,5
11460,23/03/2024 20:00,6,2,13
11461,06/01/2024 18:00,42,6,16
11462,07/03/2024 06:00,102,1,19
11463,08/01/2024 02:00,91,1,8
11464,06/02/2024 17:00,7,4,12
11465,28/01/2024 02:00,30,3,19
11466,11/01/2024 19:00,11,5,8
11467,01/02/2024 02:00,200,2,4
11468,17/01/2024 01:00,123,5,9
11469,09/03/2024 00:00,122,5,11
11470,11/01/2024 16:00,140,6,5
11471,12/01/2024 22:00,67,3,18
11472,02/03/2024 00:00,84,2,5
11473,21/01/2024 21:00,51,1,19
11474,22/02/2024 07:00,141,4,11
11475,07/02/2024 23:00,80,6,5
11476,24/02/2024 16:00,70,4,7
11477,05/02/2024 07:00,146,5,17
11478,25/03/2024 11:00,150,3,6
11479,21/01/2024 05:00,101,6,16
11480,04/02/2024 09:00,92,6,11
11481,26/01/2024 17:00,160,3,2
11482,15/01/2024 09:00,82,6,12
11483,29/03/2024 11:00,124,6,15
11484,25/01/2024 11:00,126,2,1
11485,21/01/2024 09:00,78,5,7
11486,29/03/2024 10:00,149,1,16
11487,30/03/2024 17:00,77,2,5
11488,05/01/2024 22:00,121,4,5
11489,02/02/2024 20:00,52,3,8
11490,20/02/2024 02:00,123,3,10
11491,04/03/2024 06:00,105,4,14
11492,28/02/2024 10:00,54,2,14
11493,26/03/2024 04:00,1,6,5
11494,30/01/2024 18:00,137,3,10
11495,09/02/2024 21:00,197,6,9
11496,18/03/2024 22:00,140,2,2
11497,01/01/2024 03:00,152,6,15
11498,14/01/2024 01:00,9,2,2
11499,06/01/2024 19:00,73,5,5
11500,23/01/2024 05:00,191,3,16
11501,29/01/2024 23:00,49,2,10
11502,09/03/2024 07:00,183,6,11
11503,24/03/2024 06:00,10,6,16
11504,07/02/2024 06:00,191,6,4
11505,31/01/2024 07:00,99,6,17
11506,02/01/2024 11:00,186,4,17
11507,29/01/2024 05:00,102,2,5
11508,23/01/2024 05:00,95,3,19
11509,21/01/2024 01:00,106,2,1
11510,31/01/2024 10:00,109,6,9
11511,15/02/2024 00:00,40,1,17
11512,05/01/2024 10:00,80,2,17
11513,01/02/2024 01:00,3,2,12
11514,14/01/2024 21:00,164,6,16
11515,18/02/2024 13:00,77,4,17
11516,24/03/2024 05:00,200,2,4
11517,30/01/2024 05:00,7,5,14
11518,20/01/2024 01:00,117,3,doce
11519,24/02/2024 03:00,108,5,1
11520,23/03/2024 12:00,147,6,19
11521,04/02/2024 03:00,12,5,4
11522,25/02/2024 00:00,113,3,15
11523,30/01/2024 23:00,89,3,16
11524,27/01/2024 16:00,23,1,19
11525,04/01/2024 23:00,16,1,14
11526,01/03/2024 17:00,41,1,15
11527,11/02/2024 12:00,159,3,2
11528,30/03/2024 23:00,1,5,13
11529,03/02/2024 22:00,14,6,16
11530,12/02/2024 08:00,83,3,18
11531,11/03/2024 03:00,188,4,8
11532,26/03/2024 05:00,194,4,15
11533,23/02/2024 04:00,193,5,10
11534,20/03/2024 05:00,98,1,14
11535,24/03/2024 13:00,92,4,2
11536,30/01/2024 11:00,102,3,3
11537,15/01/2024 00:00,41,5,2
11538,12/01/2024 18:00,138,2,9
11539,01/03/2024 15:00,12,3,17
11540,07/03/2024 02:00,140,2,11
11541,22/03/2024 16:00,41,3,17
11542,18/01/2024 09:00,189,2,2
11543,26/02/2024 07:00,81,1,5
11544,23/03/2024 16:00,153,1,17
11545,28/02/2024 04:00,8,6,9
11546,24/02/2024 20:00,75,1,12
11547,08/03/2024 20:00,173,3,7
11548,11/02/2024 03:00,198,6,6
11549,22/02/2024 01:00,125,5,12
11550,21/03/2024 05:00,4,3,1
11551,17/03/2024 13:00,35,4,19
11552,03/01/2024 15:00,153,2,17
11553,20/01/2024 22:00,27,2,1
11554,10/01/2024 05:00,58,1,4
11555,10/02/2024 03:00,55,1,7
11556,11/02/2024 21:00,50,3,8
11557,24/03/2024 19:00,106,5,10
11558,13/03/2024 12:00,77,3,15
11559,17/03/2024 16:00,92,5,17
11560,17/03/2024 22:00,48,6,7
11561,17/03/2024 21:00,75,6,14
11562,25/03/2024 19:00,27,3,12
11563,02/02/2024 11:00,137,4,10
11564,09/01/2024 09:00,160,5,13
11565,13/02/2024 06:00,138,1,11
11566,11/03/2024 10:00,155,4,2
11567,17/03/2024 10:00,,3,12
11568,24/01/2024 07:00,2,3,9
11569,14/03/2024 01:00,102,1,14
11570,19/01/2024 16:00,166,6,3
11571,09/03/2024 00:00,121,2,5
11572,20/03/2024 06:00,88,3,8
11573,21/02/2024 10:00,28,4,16
11574,11/03/2024 01:00,92,1,5
11575,15/03/2024 13:00,133,5,6
11576,06/01/2024 09:00,69,2,6
11577,06/02/2024 00:00,107,2,5
11578,17/01/2024 16:00,92,6,14
11579,26/03/2024 21:00,193,4,9
11580,30/01/2024 08:00,126,2,4
11581,29/02/2024 20:00,52,2,18
11582,22/01/2024 08:00,191,1,4
11583,18/02/2024 00:00,30,6,4
11584,07/01/2024 19:00,7,1,9
11585,22/03/2024 06:00,192,5,16
11586,23/01/2024 13:00,113,3,8
11587,21/01/2024 11:00,105,1,6
11588,15/02/2024 19:00,98,3,1
11589,27/01/2024 13:00,1,1,6
11590,12/02/2024 10:00,198,3,11
11591,04/03/2024 08:00,9,1,4
11592,26/01/2024 15:00,56,1,doce
11593,05/01/2024 16:00,14,3,5
11594,27/02/2024 13:00,148,3,6
11595,07/01/2024 17:00,5,2,1
11596,12/01/2024 05:00,48,5,10
11597,22/01/2024 01:00,160,1,12
11598,21/03/2024 16:00,166,6,1
11599,22/02/2024 12:00,8,4,10
11600,02/02/2024 03:00,175,5,16
11601,16/03/2024 16:00,50,5,11
11602,20/03/2024 18:00,178,3,8
11603,13/01/2024 18:00,80,2,4
11604,19/03/2024 05:00,183,6,18
11605,17/01/2024 13:00,92,5,14
11606,16/03/2024 16:00,165,6,19
11607,13/02/2024 07:00,53,6,16
11608,29/02/2024 12:00,76,5,3
11609,09/02/2024 06:00,33,6,2
11610,10/03/2024 18:00,128,5,6
11611,29/02/2024 16:00,15,2,10
11612,23/02/2024 06:00,193,4,9
11613,01/01/2024 17:00,99,2,doce
11614,18/03/2024 10:00,180,4,19
11615,20/03/2024 03:00,115,1,18
11616,03/01/2024 21:00,43,4,9
11617,05/01/2024 16:00,153,4,11
11618,05/02/2024 04:00,69,2,11
11619,14/02/2024 00:00,3,4,19
11620,04/02/2024 22:00,193,1,4
11621,29/01/2024 14:00,165,3,4
11622,20/03/2024 21:00,46,5,11
11623,31/01/2024 21:00,99,6,13
11624,04/01/2024 18:00,10,5,16
11625,19/01/2024 20:00,176,4,4
11626,13/02/2024 09:00,24,6,15
11627,28/03/2024 18:00,58,1,5
11628,31/01/2024 09:00,36,,9
11629,11/03/2024 07:00,141,,6
11630,04/02/2024 14:00,196,2,8
11631,02/03/2024 14:00,89,1,16
11632,13/01/2024 04:00,172,1,4
11633,07/01/2024 03:00,183,2,8
11634,16/03/2024 09:00,125,3,18
11635,20/03/2024 19:00,87,4,8
11636,18/03/2024 22:00,93,6,13
11637,07/02/2024 02:00,71,3,17
11638,04/03/2024 00:00,40,6,14
11639,23/03/2024 05:00,171,4,8
11640,16/03/2024 12:00,174,6,15
11641,22/01/2024 12:00,132,2,12
11642,05/02/2024 08:00,63,1,15
11643,06/03/2024 14:00,14,1,4
11644,06/02/2024 00:00,14,4,14
11645,08/03/2024 23:00,167,3,2
11646,17/02/2024 14:00,108,4,6
11647,28/01/2024 00:00,58,2,10
11648,14/03/2024 20:00,85,6,12
11649,24/03/2024 02:00,42,1,13
11650,04/02/2024 05:00,197,4,9
11651,10/02/2024 20:00,175,6,12
11652,07/01/2024 07:00,57,6,14
11653,05/02/2024 07:00,,3,10
11654,09/01/2024 11:00,13,2,1
11655,16/03/2024 21:00,42,6,18
11656,23/02/2024 10:00,59,2,9
11657,16/01/2024 10:00,160,4,12
11658,21/01/2024 10:00,4,5,5
11659,17/02/2024 18:00,53,2,11
11660,20/01/2024 02:00,95,5,2
11661,02/01/2024 11:00,143,2,7
11662,22/01/2024 22:00,5,1,10
11663,17/01/2024 06:00,129,6,17
11664,17/01/2024 04:00,33,5,11
11665,06/03/2024 04:00,153,2,1
11666,12/01/2024 11:00,176,1,19
11667,14/02/2024 11:00,101,6,17
11668,12/02/2024 05:00,35,2,3
11669,12/02/2024 01:00,36,6,doce
11670,21/02/2024 12:00,7,6,15
11671,05/01/2024 13:00,182,2,14
11672,29/02/2024 11:00,157,2,5
11673,18/02/2024 22:00,84,3,11
11674,03/02/2024 20:00,160,4,9
11675,17/03/2024 05:00,111,2,15
11676,20/02/2024 14:00,89,6,5
11677,18/02/2024 04:00,145,2,2
11678,20/03/2024 11:00,84,4,1
11679,15/03/2024 18:00,19,6,19
11680,21/02/2024 05:00,140,2,9
11681,24/02/2024 12:00,102,1,13
11682,01/01/2024 08:00,12,5,3
11683,14/01/2024 12:00,111,4,19
11684,14/02/2024 09:00,188,5,6
11685,22/03/2024 14:00,25,2,4
11686,04/01/2024 10:00,30,6,12
11687,24/03/2024 10:00,42,1,8
11688,16/01/2024 16:00,191,4,7
11689,04/03/2024 01:00,116,5,3
11690,16/01/2024 09:00,161,2,9
11691,06/01/2024 03:00,192,2,14
11692,29/03/2024 00:00,41,6,7
11693,23/01/2024 12:00,44,6,7
11694,01/01/2024 13:00,121,4,15
11695,27/02/2024 10:00,35,3,8
11696,16/01/2024 13:00,179,4,8
11697,03/02/2024 03:00,96,1,1
11698,09/02/2024 07:00,167,5,18
11699,28/01/2024 18:00,20,4,12
11700,14/02/2024 06:00,84,4,19
11701,02/02/2024 09:00,104,6,18
11702,29/02/2024 02:00,190,1,8
11703,17/03/2024 20:00,103,6,5
11704,05/03/2024 23:00,172,4,6
11705,01/02/2024 09:00,4,5,7
11706,15/03/2024 05:00,108,6,9
11707,28/01/2024 21:00,96,5,15
11708,15/03/2024 03:00,93,5,1
11709,15/03/2024 18:00,4,4,16
11710,25/01/2024 08:00,157,4,18
11711,03/01/2024 18:00,178,4,14
11712,14/01/2024 19:00,118,6,19
11713,20/01/2024 10:00,135,4,15
11714,05/03/2024 15:00,31,,15
11715,12/01/2024 02:00,34,4,8
11716,15/03/2024 21:00,45,4,13
11717,25/01/2024 15:00,191,5,8
11718,17/01/2024 17:00,139,5,15
11719,16/03/2024 08:00,78,5,8
11720,27/03/2024 15:00,194,1,13
11721,17/01/2024 03:00,144,1,1
11722,07/02/2024 23:00,73,5,16
11723,27/02/2024 06:00,17,3,13
11724,21/02/2024 00:00,186,5,15
11725,17/03/2024 00:00,143,2,6
11726,22/03/2024 11:00,120,1,19
11727,14/01/2024 13:00,200,5,18
11728,23/02/2024 10:00,130,2,18
11729,30/03/2024 16:00,,5,17
11730,07/03/2024 06:00,168,1,17
11731,16/03/2024 08:00,19,4,11
11732,29/01/2024 09:00,151,1,9
11733,11/02/2024 01:00,25,6,1
11734,01/02/2024 19:00,121,4,19
11735,04/03/2024 09:00,105,4,14
11736,19/02/2024 03:00,157,4,10
11737,11/02/2024 09:00,61,6,4
11738,21/03/2024 23:00,43,5,19
11739,04/01/2024 11:00,30,2,1
11740,05/01/2024 07:00,147,3,5
11741,15/01/2024 11:00,133,6,9
11742,05/02/2024 18:00,122,5,9
11743,23/02/2024 18:00,81,4,9
11744,07/03/2024 14:00,150,3,7
11745,26/03/2024 04:00,71,2,9
11746,29/02/2024 18:00,134,5,16
11747,29/01/2024 17:00,88,5,15
11748,26/01/2024 12:00,79,4,3
11749,28/03/2024 12:00,89,2,16
11750,03/01/2024 04:00,152,3,11
11751,10/03/2024 07:00,140,5,6
11752,04/02/2024 05:00,116,2,9
11753,08/01/2024 05:00,103,4,9
11754,14/02/2024 06:00,189,4,19
11755,27/03/2024 00:00,46,3,9
11756,16/02/2024 04:00,126,5,8
11757,10/02/2024 12:00,156,6,15
11758,04/01/2024 11:00,195,5,7
11759,22/01/2024 10:00,168,1,5
11760,19/02/2024 13:00,2,2,19
11761,16/01/2024 21:00,148,2,15
11762,16/01/2024 10:00,155,2,6
11763,12/01/2024 14:00,104,1,7
11764,05/01/2024 05:00,114,6,11
11765,09/03/2024 00:00,141,4,15
11766,10/02/2024 06:00,26,4,10
11767,27/01/2024 06:00,32,2,9
11768,08/03/2024 12:00,122,5,9
11769,13/02/2024 06:00,8,1,6
11770,09/03/2024 14:00,138,1,5
11771,09/03/2024 19:00,22,5,12
11772,24/03/2024 16:00,195,4,8
11773,30/03/2024 20:00,54,4,15
11774,29/03/2024 01:00,115,5,15
11775,03/02/2024 09:00,62,3,2
11776,10/03/2024 23:00,105,1,8
11777,16/03/2024 10:00,77,5,3
11778,14/03/2024 19:00,92,1,18
11779,01/01/2024 12:00,153,4,16
11780,18/03/2024 02:00,109,5,4
11781,04/01/2024 17:00,187,2,10
11782,02/02/2024 14:00,132,4,18
11783,28/01/2024 23:00,101,3,13
11784,07/03/2024 16:00,97,2,18
11785,31/01/2024 06:00,89,1,18
11786,01/03/2024 17:00,38,4,17
11787,29/01/2024 21:00,152,3,doce
11788,16/03/2024 02:00,24,1,17
11789,10/01/2024 18:00,134,5,7
11790,06/01/2024 12:00,117,6,13
11791,10/01/2024 22:00,179,5,18
11792,11/03/2024 07:00,126,1,3
11793,26/02/2024 07:00,150,5,19
11794,21/02/2024 12:00,162,4,9
11795,28/03/2024 19:00,53,6,17
11796,03/03/2024 09:00,174,4,6
11797,24/03/2024 19:00,167,5,15
11798,12/03/2024 02:00,99,4,15
11799,14/02/2024 17:00,145,3,14
11800,21/03/2024 07:00,190,4,9
11801,08/01/2024 20:00,86,3,13
11802,17/03/2024 00:00,188,5,6
11803,12/01/2024 03:00,151,6,9
11804,14/02/2024 15:00,100,5,19
11805,05/01/2024 10:00,74,3,5
11806,25/03/2024 00:00,4,2,2
11807,29/01/2024 22:00,191,4,2
11808,11/03/2024 19:00,177,4,15
11809,22/01/2024 04:00,,3,4
11810,06/03/2024 05:00,184,2,1
11811,06/02/2024 18:00,156,6,3
11812,29/03/2024 11:00,162,1,14
11813,02/02/2024 10:00,28,5,3
11814,03/02/2024 02:00,93,5,17
11815,11/01/2024 01:00,120,5,4
11816,17/01/2024 16:00,141,5,5
11817,04/03/2024 14:00,26,1,5
11818,03/03/2024 07:00,56,4,7
11819,04/02/2024 20:00,30,5,8
11820,16/03/2024 17:00,121,3,8
11821,12/01/2024 06:00,48,1,11
11822,08/01/2024 15:00,146,5,19
11823,29/03/2024 17:00,56,6,11
11824,10/02/2024 14:00,163,1,4
11825,08/01/2024 11:00,31,4,14
11826,09/01/2024 15:00,186,3,9
11827,18/02/2024 13:00,107,6,15
11828,22/01/2024 07:00,109,4,10
11829,10/03/2024 04:00,116,3,6
11830,08/02/2024 20:00,127,2,12
11831,10/01/2024 22:00,24,3,12
11832,12/01/2024 17:00,91,1,19
11833,15/03/2024 13:00,182,5,1
11834,20/03/2024 10:00,95,4,9
11835,02/02/2024 00:00,26,6,17
11836,17/01/2024 08:00,89,4,6
11837,25/03/2024 04:00,59,5,8
11838,24/02/2024 21:00,40,5,6
11839,14/02/2024 23:00,32,2,17
11840,13/02/2024 14:00,192,1,4
11841,25/03/2024 19:00,20,1,1
11842,29/03/2024 15:00,149,6,16
11843,22/02/2024 11:00,127,6,16
11844,31/01/2024 02:00,111,3,5
11845,20/02/2024 06:00,128,1,11
11846,26/02/2024 22:00,137,6,16
11847,04/02/2024 19:00,47,6,9
11848,22/02/2024 02:00,45,2,9
11849,14/03/2024 10:00,59,2,9
11850,23/02/2024 00:00,141,5,1
11851,24/02/2024 18:00,63,3,7
11852,10/03/2024 19:00,36,6,18
11853,02/01/2024 09:00,190,6,11
11854,18/03/2024 22:00,138,3,12
11855,16/02/2024 05:00,191,2,doce
11856,24/03/2024 11:00,41,3,8
11857,25/01/2024 16:00,91,3,5
11858,08/01/2024 11:00,139,2,12
11859,07/03/2024 02:00,85,3,16
11860,28/02/2024 01:00,142,4,4
11861,14/01/2024 17:00,165,4,5
11862,23/02/2024 05:00,200,3,18
11863,22/02/2024 05:00,182,2,19
11864,25/01/2024 05:00,188,4,12
11865,02/03/2024 08:00,118,4,19
11866,29/03/2024 22:00,68,2,7
11867,23/01/2024 12:00,80,4,13
11868,22/01/2024 08:00,145,6,1
11869,02/01/2024 02:00,59,2,3
11870,19/02/2024 11:00,58,2,6
11871,11/02/2024 04:00,87,2,17
11872,18/02/2024 23:00,51,1,14
11873,28/01/2024 06:00,118,1,2
11874,11/01/2024 23:00,111,5,11
11875,04/02/2024 14:00,153,2,4
11876,03/01/2024 12:00,117,1,3
11877,04/01/2024 10:00,123,6,11
11878,11/01/2024 15:00,189,3,11
11879,28/02/2024 01:00,131,5,1
11880,16/01/2024 08:00,60,4,4
11881,28/02/2024 08:00,27,5,16
11882,02/01/2024 22:00,28,5,2
11883,05/01/2024 02:00,89,3,15
11884,09/01/2024 01:00,109,1,9
11885,25/03/2024 13:00,49,6,6
11886,03/02/2024 09:00,106,6,6
11887,16/02/2024 04:00,70,6,12
11888,11/03/2024 11:00,35,4,19
11889,10/01/2024 10:00,146,4,8
11890,24/01/2024 19:00,40,5,11
11891,25/02/2024 23:00,152,6,8
11892,20/02/2024 12:00,110,4,12
11893,14/02/2024 03:00,95,1,13
11894,12/01/2024 02:00,119,5,4
11895,21/01/2024 09:00,85,5,10
11896,23/02/2024 10:00,139,6,19
11897,17/02/2024 23:00,95,3,7
11898,13/02/2024 19:00,178,1,11
11899,23/02/2024 09:00,179,4,15
11900,14/03/2024 18:00,74,3,13
11901,23/01/2024 01:00,166,1,5
11902,03/03/2024 05:00,133,5,3
11903,04/02/2024 15:00,27,5,3
11904,29/02/2024 14:00,53,4,13
11905,03/01/2024 02:00,170,1,13
11906,14/02/2024 15:00,180,1,7
11907,18/01/2024 15:00,194,,5
11908,20/03/2024 07:00,45,2,11
11909,03/02/2024 10:00,42,3,11
11910,28/01/2024 20:00,128,1,9
11911,23/01/2024 17:00,50,6,8
11912,21/02/2024 06:00,149,5,5
11913,02/02/2024 11:00,13,5,7
11914,21/03/2024 15:00,188,3,18
11915,05/02/2024 13:00,192,4,7
11916,11/02/2024 00:00,38,5,4
11917,06/02/2024 11:00,186,4,15
11918,15/03/2024 01:00,156,4,6
11919,08/03/2024 23:00,39,1,2
11920,01/01/2024 02:00,194,1,5
11921,22/02/2024 13:00,164,3,6
11922,10/01/2024 20:00,100,1,12
11923,11/02/2024 12:00,14,6,5
11924,09/03/2024 04:00,186,3,7
11925,29/02/2024 14:00,119,1,10
11926,31/01/2024 12:00,1,1,3
11927,19/03/2024 08:00,129,3,3
11928,12/01/2024 23:00,148,2,7
11929,06/03/2024 16:00,104,1,8
11930,07/02/2024 08:00,5,3,17
11931,29/03/2024 21:00,83,4,4
11932,12/03/2024 19:00,74,3,14
11933,22/02/2024 08:00,34,3,4
11934,30/01/2024 00:00,179,1,19
11935,29/02/2024 05:00,30,1,7
11936,19/03/2024 01:00,166,1,4
11937,27/01/2024 01:00,100,2,1
11938,11/01/2024 23:00,166,6,4
11939,11/03/2024 13:00,15,1,16
11940,27/03/2024 18:00,39,1,7
11941,03/03/2024 14:00,187,6,12
11942,08/03/2024 18:00,58,1,11
11943,17/01/2024 13:00,146,4,15
11944,04/01/2024 09:00,63,5,16
11945,06/01/2024 03:00,180,1,10
11946,24/02/2024 23:00,58,4,11
11947,30/03/2024 19:00,158,2,7
11948,04/02/2024 02:00,164,5,8
11949,13/03/2024 22:00,91,1,19
11950,19/01/2024 02:00,29,3,16
11951,01/03/2024 01:00,195,4,15
11952,08/01/2024 12:00,94,2,6
11953,22/02/2024 00:00,107,3,7
11954,06/03/2024 21:00,140,1,13
11955,13/02/2024 01:00,76,5,12
11956,25/01/2024 20:00,3,6,13
11957,25/01/2024 01:00,169,1,9
11958,08/02/2024 01:00,123,4,13
11959,09/02/2024 06:00,53,6,2
11960,15/03/2024 12:00,168,6,17
11961,16/03/2024 15:00,172,5,8
11962,03/01/2024 05:00,96,5,8
11963,07/03/2024 05:00,195,1,14
11964,06/03/2024 17:00,33,6,10
11965,18/03/2024 14:00,143,1,13
11966,15/01/2024 00:00,136,3,18
11967,19/03/2024 13:00,75,4,4
11968,25/02/2024 13:00,40,2,4
11969,27/03/2024 21:00,58,1,17
11970,07/02/2024 21:00,53,2,12
11971,20/03/2024 18:00,63,1,5
11972,21/01/2024 20:00,96,6,18
11973,23/03/2024 04:00,162,1,16
11974,30/03/2024 08:00,131,6,17
11975,11/01/2024 04:00,148,6,3
11976,17/01/2024 08:00,97,6,10
